"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUST00000101212.8|ENSMUSG00000072944.11|OTTMUSG00000018853.4|OTTMUST00000045366.2|Nup62cl-201|Nup62cl|1996|protein_coding|",13.4466001715422,1.97365812186185,2.35840144412311,0.83686266677796,0.402669767452907,0.999938016289969
"ENSMUST00000033809.3|ENSMUSG00000031432.3|OTTMUSG00000018847.1|OTTMUST00000045356.1|Prps1-201|Prps1|1965|protein_coding|",606.895153668757,0.12447558056297,0.141192355049547,0.881602835502596,0.377991621223323,0.999938016289969
"ENSMUST00000112995.2|ENSMUSG00000031431.13|OTTMUSG00000018845.2|OTTMUST00000045351.2|Tsc22d3-202|Tsc22d3|1790|processed_transcript|",30.2808423490926,0.86956043216067,1.73665316132652,0.500710476636837,0.616574897962165,0.999938016289969
"ENSMUST00000055738.11|ENSMUSG00000031431.13|OTTMUSG00000018845.2|OTTMUST00000045349.1|Tsc22d3-201|Tsc22d3|1974|protein_coding|",2313.51353617398,-0.106657854625283,0.68205755916391,-0.156376618354656,0.875736166281738,0.999938016289969
"ENSMUST00000133023.1|ENSMUSG00000031431.13|OTTMUSG00000018845.2|OTTMUST00000045350.1|Tsc22d3-205|Tsc22d3|2876|retained_intron|",68.932786002891,0.154255129115484,0.926976087617712,0.166406805068632,0.867836818950704,0.999938016289969
"ENSMUST00000112996.8|ENSMUSG00000031431.13|OTTMUSG00000018845.2|OTTMUST00000045354.1|Tsc22d3-203|Tsc22d3|1552|protein_coding|",532.121733278308,0.285814759280625,0.9026942762695,0.316624096102382,0.751528849753857,0.999938016289969
"ENSMUST00000112993.1|ENSMUSG00000000266.11|OTTMUSG00000018849.4|-|Mid2-203|Mid2|5916|protein_coding|",69.7008213001665,-0.687400147096921,1.56448055976497,-0.439379155468821,0.660386827637501,0.999938016289969
"ENSMUST00000112978.1|ENSMUSG00000031429.14|OTTMUSG00000018915.1|OTTMUST00000045475.1|Psmd10-202|Psmd10|1390|protein_coding|",20.2742753584068,0.309054181533022,0.700730182413091,0.441045910807977,0.659179760163594,0.999938016289969
"ENSMUST00000112971.1|ENSMUSG00000079418.3|OTTMUSG00000018921.1|OTTMUST00000045488.1|Atg4a-201|Atg4a|2202|protein_coding|",240.959235911754,-0.054241878749975,0.406371579272516,-0.133478524376824,0.893814947348989,0.999938016289969
"ENSMUST00000112930.7|ENSMUSG00000031274.16|OTTMUSG00000018954.7|OTTMUST00000047112.2|Col4a5-201|Col4a5|6285|protein_coding|",47.0694347864122,-2.17723116911277,2.2497274431046,-0.967775530225213,0.333156487079303,0.999938016289969
"ENSMUST00000042329.11|ENSMUSG00000042271.13|OTTMUSG00000018737.3|OTTMUST00000045075.1|Nxt2-201|Nxt2|2447|protein_coding|",22.1181884061139,0.527722670803541,3.12198334600939,0.169034428539823,0.865769560975138,0.999938016289969
"ENSMUST00000112914.7|ENSMUSG00000042271.13|OTTMUSG00000018737.3|OTTMUST00000045074.1|Nxt2-203|Nxt2|2484|protein_coding|",510.773495071182,0.117389117436868,0.246431237542706,0.476356482268302,0.633820432248694,0.999938016289969
"ENSMUST00000112903.7|ENSMUSG00000031278.12|OTTMUSG00000018811.1|OTTMUST00000045276.1|Acsl4-202|Acsl4|4956|protein_coding|",377.807691644174,0.00575476598775564,0.590221139333518,0.00975018616624603,0.992220600252766,0.999938016289969
"ENSMUST00000033634.4|ENSMUSG00000031278.12|OTTMUSG00000018811.1|OTTMUST00000045274.1|Acsl4-201|Acsl4|5280|protein_coding|",149.678412687681,-0.296870780391266,1.53172875774028,-0.193814197775611,0.84632136959091,0.999938016289969
"ENSMUST00000112889.7|ENSMUSG00000047045.17|OTTMUSG00000018828.6|OTTMUST00000045328.2|Tmem164-204|Tmem164|1742|protein_coding|",8.03864001153528,-1.57758530090949,2.43246492377724,-0.648554182832677,0.516626578227239,0.999938016289969
"ENSMUST00000101198.8|ENSMUSG00000047045.17|OTTMUSG00000018828.6|OTTMUST00000045330.1|Tmem164-202|Tmem164|4443|protein_coding|",80.2933700361166,0.42991321705068,1.51800266906492,0.283209789950834,0.777016024155507,0.999938016289969
"ENSMUST00000087333.8|ENSMUSG00000047045.17|OTTMUSG00000018828.6|OTTMUST00000045311.3|Tmem164-201|Tmem164|5149|protein_coding|",130.561162528595,0.202904372926936,1.54892541520694,0.130996864622966,0.895777787700624,0.999938016289969
"ENSMUST00000112896.8|ENSMUSG00000047045.17|OTTMUSG00000018828.6|OTTMUST00000045331.1|Tmem164-206|Tmem164|5224|protein_coding|",46.8523173331711,-0.314928417904813,3.03109020273786,-0.103899388286218,0.917249192558241,0.999938016289969
"ENSMUST00000112888.1|ENSMUSG00000047045.17|OTTMUSG00000018828.6|OTTMUST00000045375.1|Tmem164-203|Tmem164|4221|protein_coding|",54.4529605387449,-1.59979591900385,2.16524144731218,-0.738853360205971,0.459996045891555,0.999938016289969
"ENSMUST00000087316.5|ENSMUSG00000067276.5|OTTMUSG00000018841.1|OTTMUST00000045333.1|Capn6-201|Capn6|3561|protein_coding|",23.659293679592,0.221204731834811,0.964328217898489,0.229387388784362,0.818567837162435,0.999938016289969
"ENSMUST00000070801.10|ENSMUSG00000041718.16|OTTMUSG00000018919.12|OTTMUST00000045481.2|Alg13-202|Alg13|1802|protein_coding|",25.2994115600874,-0.150531236229262,0.793013459024698,-0.189821792450276,0.84944877845804,0.999938016289969
"ENSMUST00000154827.7|ENSMUSG00000041718.16|OTTMUSG00000018919.12|OTTMUST00000045482.5|Alg13-210|Alg13|4168|nonsense_mediated_decay|",29.9024058652767,1.23387906787586,2.16900340710011,0.568869123873585,0.569444960370346,0.999938016289969
"ENSMUST00000132416.7|ENSMUSG00000041718.16|OTTMUSG00000018919.12|OTTMUST00000045499.2|Alg13-204|Alg13|2608|processed_transcript|",23.6948148807653,0.248171545761613,1.63175089315626,0.152089112867946,0.879116650987898,0.999938016289969
"ENSMUST00000125271.7|ENSMUSG00000041688.16|OTTMUSG00000018901.1|OTTMUST00000045440.1|Amot-203|Amot|6364|protein_coding|",58.8126640923913,-1.18953329170213,2.97762225058032,-0.39949100040151,0.68953145363751,0.999938016289969
"ENSMUST00000112836.8|ENSMUSG00000041688.16|OTTMUSG00000018901.1|-|Amot-202|Amot|6957|protein_coding|",110.024877869934,-0.152651690387823,1.497914107063,-0.101909508474508,0.918828502588823,0.999938016289969
"ENSMUST00000112835.7|ENSMUSG00000041688.16|OTTMUSG00000018901.1|OTTMUST00000045442.1|Amot-201|Amot|6519|protein_coding|",35.4116155047366,3.41597447003494,2.7755890366173,1.23072055155474,0.218427398866345,0.999938016289969
"ENSMUST00000143610.2|ENSMUSG00000041688.16|OTTMUSG00000018901.1|OTTMUST00000045443.1|Amot-206|Amot|2207|protein_coding|",31.0361354137756,-0.91561168455647,1.57718638108509,-0.580534866099045,0.561553981513476,0.999938016289969
"ENSMUST00000112827.1|ENSMUSG00000031289.10|OTTMUSG00000018962.1|-|Il13ra2-202|Il13ra2|1536|protein_coding|",8.35626120122883,2.5294732169916,2.00917251771509,1.25896267975446,0.208043812148232,0.999938016289969
"ENSMUST00000148968.7|ENSMUSG00000041353.12|OTTMUSG00000018995.3|OTTMUST00000045878.1|Tmem29-208|Tmem29|1316|processed_transcript|",40.2665696312577,0.479784863870962,0.734590882691062,0.65313207007599,0.513671138795947,0.999938016289969
"ENSMUST00000112725.7|ENSMUSG00000025269.16|OTTMUSG00000019152.2|OTTMUST00000045904.1|Apex2-205|Apex2|3613|protein_coding|",14.7832461592431,-0.38926045835603,0.841924565156785,-0.462346003983791,0.643833214221303,0.999938016289969
"ENSMUST00000112720.7|ENSMUSG00000025269.16|OTTMUSG00000019152.2|OTTMUST00000045903.1|Apex2-203|Apex2|4742|protein_coding|",29.0522270894992,-0.766693421772204,0.943984884930617,-0.812188239463766,0.41668362675349,0.999938016289969
"ENSMUST00000026303.15|ENSMUSG00000025269.16|OTTMUSG00000019152.2|-|Apex2-201|Apex2|1884|protein_coding|",42.5678795623774,-0.324959042241971,1.05740362217581,-0.307317882620173,0.758601425501726,0.999938016289969
"ENSMUST00000153221.7|ENSMUSG00000025271.13|OTTMUSG00000019170.2|OTTMUST00000045940.2|Pfkfb1-206|Pfkfb1|914|protein_coding|",9.008071807646,1.5684128017678,3.13075300301881,0.500969830662293,0.616392355605483,0.999938016289969
"ENSMUST00000142848.1|ENSMUSG00000025271.13|OTTMUSG00000019170.2|OTTMUST00000045942.1|Pfkfb1-204|Pfkfb1|757|processed_transcript|",16.4134565865386,-0.332536080449064,0.805113143600829,-0.413030246856749,0.67958445326539,0.999938016289969
"ENSMUST00000112700.7|ENSMUSG00000025268.15|OTTMUSG00000019174.13|OTTMUST00000045956.2|Maged2-204|Maged2|2107|protein_coding|",66.6981445984482,0.533335279409835,1.60471829984327,0.332354457141746,0.739621623708032,0.999938016289969
"ENSMUST00000147152.2|ENSMUSG00000025268.15|OTTMUSG00000019174.13|OTTMUST00000045962.9|Maged2-210|Maged2|1002|protein_coding|",15.7792812379533,0.675140317124289,1.49764440682114,0.450801481345846,0.652132633571641,0.999938016289969
"ENSMUST00000026296.7|ENSMUSG00000025265.14|OTTMUSG00000019292.1|OTTMUST00000046115.1|Fgd1-201|Fgd1|4001|protein_coding|",37.3809321055708,0.761136523327798,0.601873611332585,1.26461188694184,0.206010489810181,0.999938016289969
"ENSMUST00000026295.9|ENSMUSG00000025264.12|OTTMUSG00000019291.2|-|Tsr2-201|Tsr2|3804|protein_coding|",92.6449599963226,0.806058488120303,0.865714655418424,0.931090265222219,0.351806873776823,0.999938016289969
"ENSMUST00000166010.1|ENSMUSG00000025264.12|OTTMUSG00000019291.2|OTTMUST00000046114.2|Tsr2-203|Tsr2|1318|nonsense_mediated_decay|",91.8229497207294,0.0482025595168993,0.748502426370103,0.0643986683525661,0.948652790328483,0.999938016289969
"ENSMUST00000168501.7|ENSMUSG00000041229.15|OTTMUSG00000017224.2|-|Phf8-211|Phf8|6359|protein_coding|",46.9395751601024,-0.177275711102156,0.899589387219426,-0.197062919617254,0.843778300261849,0.999938016289969
"ENSMUST00000153687.7|ENSMUSG00000025261.18|OTTMUSG00000019367.11|OTTMUST00000046227.2|Huwe1-222|Huwe1|4473|nonsense_mediated_decay|",7.8776798438484,1.88100088697571,2.14118564488393,0.878485661189679,0.379680215745161,0.999938016289969
"ENSMUST00000026292.14|ENSMUSG00000025261.18|OTTMUSG00000019367.11|OTTMUST00000046226.2|Huwe1-201|Huwe1|14579|protein_coding|",2414.23544970975,0.536382742130958,0.47326764172548,1.13336026983668,0.257062991328355,0.999938016289969
"ENSMUST00000112622.7|ENSMUSG00000025261.18|OTTMUSG00000019367.11|OTTMUST00000046396.1|Huwe1-202|Huwe1|14168|protein_coding|",2196.72123247933,-0.231328901380316,0.221042199859837,-1.04653727445258,0.295313044809523,0.999938016289969
"ENSMUST00000239245.1|ENSMUSG00000025261.18|OTTMUSG00000019367.11|OTTMUST00000182234.1|Huwe1-224|Huwe1|678|protein_coding|",54.0613553891356,0.252678193400858,0.877274254569944,0.288026454765534,0.773326488376369,0.999938016289969
"ENSMUST00000130234.1|ENSMUSG00000025261.18|OTTMUSG00000019367.11|OTTMUST00000046440.1|Huwe1-205|Huwe1|667|retained_intron|",64.7986799504992,-0.128493984291148,0.680576511956314,-0.188801673336908,0.850248260297157,0.999938016289969
"ENSMUST00000139245.1|ENSMUSG00000025261.18|OTTMUSG00000019367.11|OTTMUST00000046398.1|Huwe1-213|Huwe1|621|retained_intron|",6.52834576986087,0.169424615429722,2.00736039121845,0.0844016929749635,0.932737061291699,0.999938016289969
"ENSMUST00000151200.7|ENSMUSG00000025260.10|OTTMUSG00000019648.1|OTTMUST00000046985.1|Hsd17b10-204|Hsd17b10|1001|processed_transcript|",26.0801372862367,0.484248266042699,2.39588373812137,0.202116763154126,0.839825443203572,0.999938016289969
"ENSMUST00000026288.4|ENSMUSG00000025257.5|OTTMUSG00000019649.1|OTTMUST00000046988.1|Ribc1-201|Ribc1|1508|protein_coding|",33.6324946829061,-0.534550003776242,0.622784310518677,-0.858322849095298,0.390714215906612,0.999938016289969
"ENSMUST00000045312.5|ENSMUSG00000041133.11|OTTMUSG00000019685.2|OTTMUST00000047121.1|Smc1a-201|Smc1a|4691|protein_coding|",1593.1794783763,0.0773828916565262,0.0892007780479713,0.867513640014557,0.385660641501809,0.999938016289969
"ENSMUST00000112604.7|ENSMUSG00000041115.16|OTTMUSG00000019682.1|OTTMUST00000047114.1|Iqsec2-202|Iqsec2|5967|protein_coding|",238.279170971701,0.155822897732045,0.60814206211219,0.256227791892643,0.797774949928149,0.999938016289969
"ENSMUST00000146835.7|ENSMUSG00000041115.16|OTTMUSG00000019682.1|OTTMUST00000047116.1|Iqsec2-205|Iqsec2|959|processed_transcript|",30.295507761258,0.408878827448091,0.791796010916007,0.51639414926462,0.605579151280944,0.999938016289969
"ENSMUST00000153356.1|ENSMUSG00000041115.16|OTTMUSG00000019682.1|OTTMUST00000047118.1|Iqsec2-206|Iqsec2|462|processed_transcript|",8.93076117944097,0.810308148734579,1.70850206793329,0.474279875888461,0.635300340118527,0.999938016289969
"ENSMUST00000096275.4|ENSMUSG00000041115.16|OTTMUSG00000019682.1|OTTMUST00000047115.1|Iqsec2-201|Iqsec2|5252|protein_coding|",156.994173422256,0.151509443008741,1.52601850423691,0.099284145367886,0.920912666379316,0.999938016289969
"ENSMUST00000155793.1|ENSMUSG00000025332.14|OTTMUSG00000017219.2|OTTMUST00000041696.1|Kdm5c-205|Kdm5c|756|protein_coding|",19.4866216700127,-1.97308145303088,2.33977933332824,-0.843276724828683,0.39907369685825,0.999938016289969
"ENSMUST00000195280.2|ENSMUSG00000087403.9|OTTMUSG00000019703.3|OTTMUST00000047174.2|Kantr-207|Kantr|4212|protein_coding|",31.4157177706616,0.558286521728376,0.915388190733,0.609890456726699,0.541934374670824,0.999938016289969
"ENSMUST00000044509.6|ENSMUSG00000041096.13|OTTMUSG00000019701.2|OTTMUST00000047169.1|Tspyl2-201|Tspyl2|2696|protein_coding|",122.300529472315,0.120361794909037,0.712121248067635,0.169018682191611,0.865781946545791,0.999938016289969
"ENSMUST00000051484.4|ENSMUSG00000047238.4|OTTMUSG00000019340.1|OTTMUST00000046177.1|Mageh1-201|Mageh1|1410|protein_coding|",51.7865895838134,0.152999149663343,0.601377992775234,0.25441428103693,0.799175519189466,0.999938016289969
"ENSMUST00000060714.9|ENSMUSG00000050148.9|OTTMUSG00000019381.1|OTTMUST00000046253.1|Ubqln2-201|Ubqln2|3344|protein_coding|",806.365573175538,-0.175867708727833,0.25069533910031,-0.701519658717962,0.48297877058337,0.999938016289969
"ENSMUST00000039424.13|ENSMUSG00000041633.14|OTTMUSG00000019380.1|OTTMUST00000046251.1|Kctd12b-201|Kctd12b|4795|protein_coding|",60.8601186950115,-0.0810597518412433,0.627099032568415,-0.129261484440896,0.897150746663212,0.999938016289969
"ENSMUST00000140575.7|ENSMUSG00000086316.8|OTTMUSG00000019378.4|OTTMUST00000046247.2|Nbdy-201|Nbdy|788|protein_coding|",33.8363906270638,0.251984386897749,1.47163293499759,0.171227743620838,0.864044693374305,0.999938016289969
"ENSMUST00000026318.14|ENSMUSG00000025283.15|OTTMUSG00000019352.2|OTTMUST00000046198.1|Sat1-201|Sat1|1162|protein_coding|",724.756399871407,0.324948534207708,0.312784897224968,1.0388881851095,0.298856741844209,0.999938016289969
"ENSMUST00000134855.7|ENSMUSG00000025283.15|OTTMUSG00000019352.2|OTTMUST00000046204.1|Sat1-204|Sat1|525|retained_intron|",12.4719594102867,2.28452168548755,2.21982052064505,1.02914702528459,0.303410591284362,0.999938016289969
"ENSMUST00000138944.7|ENSMUSG00000025283.15|OTTMUSG00000019352.2|OTTMUST00000046203.1|Sat1-205|Sat1|1275|retained_intron|",52.4562886718559,0.639672300013667,0.510715457325359,1.25250232950391,0.210386880012055,0.999938016289969
"ENSMUST00000150046.1|ENSMUSG00000025283.15|OTTMUSG00000019352.2|OTTMUST00000046200.1|Sat1-206|Sat1|1352|retained_intron|",58.7843362151795,-0.2189456710033,0.533715424396724,-0.410229236396496,0.681637796035067,0.999938016289969
"ENSMUST00000112551.3|ENSMUSG00000025283.15|OTTMUSG00000019352.2|OTTMUST00000046202.1|Sat1-202|Sat1|896|protein_coding|",107.61335950219,0.0962005891106704,1.59238932195549,0.0604127318516138,0.951826918628233,0.999938016289969
"ENSMUST00000026324.9|ENSMUSG00000025287.15|OTTMUSG00000019354.2|OTTMUST00000046206.1|Acot9-201|Acot9|1752|protein_coding|",57.4642137391332,0.611292869668841,0.543013248575261,1.12574209058937,0.260274702201221,0.999938016289969
"ENSMUST00000026328.10|ENSMUSG00000025289.15|OTTMUSG00000019347.2|OTTMUST00000046190.1|Prdx4-201|Prdx4|990|protein_coding|",1580.68616430464,-0.0201623662106589,0.132684366495784,-0.151957361241194,0.879220565820769,0.999938016289969
"ENSMUST00000123915.1|ENSMUSG00000025289.15|OTTMUSG00000019347.2|OTTMUST00000046191.2|Prdx4-202|Prdx4|1025|processed_transcript|",9.35485309758455,-0.229604362081528,1.76739429877726,-0.12991122707614,0.896636661644945,0.999938016289969
"ENSMUST00000112529.7|ENSMUSG00000071708.11|OTTMUSG00000019398.3|OTTMUST00000046291.2|Sms-201|Sms|3717|protein_coding|",67.2852569557942,0.56144442284213,0.591899976640924,0.948546114207283,0.342851508471469,0.999938016289969
"ENSMUST00000145477.7|ENSMUSG00000071708.11|OTTMUSG00000019398.3|OTTMUST00000046295.2|Sms-204|Sms|1540|nonsense_mediated_decay|",60.4479828959856,-0.354548891718636,0.623873857709002,-0.568302209393122,0.569829779054223,0.999938016289969
"ENSMUST00000058098.14|ENSMUSG00000046873.18|OTTMUSG00000019403.4|OTTMUST00000046301.2|Mbtps2-201|Mbtps2|4797|protein_coding|",175.503646855096,-0.000192119471510456,0.314739033425687,-0.000610408786668074,0.999512964283584,0.999938016289969
"ENSMUST00000033671.12|ENSMUSG00000031309.15|OTTMUSG00000016505.5|OTTMUST00000039877.2|Rps6ka3-201|Rps6ka3|7244|protein_coding|",351.688653125759,-0.0917848930286257,0.256630714130239,-0.357653577591828,0.720602577717783,0.999938016289969
"ENSMUST00000087143.6|ENSMUSG00000067194.6|OTTMUSG00000019437.1|OTTMUST00000046408.1|Eif1ax-201|Eif1ax|5172|protein_coding|",770.940478665882,0.0258228375952937,0.153688643029225,0.168020467136165,0.866567177530872,0.999938016289969
"ENSMUST00000112464.7|ENSMUSG00000044150.12|OTTMUSG00000019441.2|OTTMUST00000046417.1|Bclaf3-202|Bclaf3|3366|protein_coding|",27.5453255632891,-0.0856159277002569,0.749326967254864,-0.114257101961655,0.909033987410998,0.999938016289969
"ENSMUST00000057180.12|ENSMUSG00000044150.12|OTTMUSG00000019441.2|OTTMUST00000046418.1|Bclaf3-201|Bclaf3|2513|protein_coding|",14.3621073976422,0.399793252517126,3.14380031647099,0.127168780543258,0.89880681425021,0.999938016289969
"ENSMUST00000112456.8|ENSMUSG00000040990.17|OTTMUSG00000019443.11|OTTMUST00000046424.2|Sh3kbp1-206|Sh3kbp1|7317|protein_coding|",25.3709288428742,-0.687257625093717,1.63544011037483,-0.420227937870623,0.674318947276592,0.999938016289969
"ENSMUST00000073094.9|ENSMUSG00000040990.17|OTTMUSG00000019443.11|OTTMUST00000046427.1|Sh3kbp1-201|Sh3kbp1|2280|protein_coding|",26.3395170157175,0.11569392931559,1.72505809242822,0.0670666859414211,0.94652861492813,0.999938016289969
"ENSMUST00000080394.12|ENSMUSG00000040990.17|OTTMUSG00000019443.11|OTTMUST00000046425.1|Sh3kbp1-202|Sh3kbp1|2980|protein_coding|",57.7635480464727,-0.957959751109489,0.909222223614965,-1.05360353742867,0.292064468968472,0.999938016289969
"ENSMUST00000033662.8|ENSMUSG00000031299.10|OTTMUSG00000019453.3|OTTMUST00000046449.1|Pdha1-201|Pdha1|2848|protein_coding|",3134.37979398768,0.0546850403338191,0.17597194288138,0.310759996385796,0.755983083176613,0.999938016289969
"ENSMUST00000126440.1|ENSMUSG00000031299.10|OTTMUSG00000019453.3|OTTMUST00000046452.1|Pdha1-202|Pdha1|629|retained_intron|",82.0142915243114,0.487279352740141,1.49363171317108,0.326237953066499,0.74424432840481,0.999938016289969
"ENSMUST00000112377.7|ENSMUSG00000031295.13|OTTMUSG00000019587.2|OTTMUST00000046789.1|Phka2-203|Phka2|3947|protein_coding|",192.701751790426,0.0858958979053332,0.508124532977971,0.16904497289655,0.865761267141973,0.999938016289969
"ENSMUST00000112380.8|ENSMUSG00000031295.13|OTTMUSG00000019587.2|OTTMUST00000046797.1|Phka2-204|Phka2|4341|protein_coding|",98.5057757642453,-0.660762416033141,0.771265856228306,-0.85672457907633,0.39159711617174,0.999938016289969
"ENSMUST00000139496.7|ENSMUSG00000031295.13|OTTMUSG00000019587.2|OTTMUST00000046793.1|Phka2-206|Phka2|3424|processed_transcript|",21.7571600307788,-0.141908419882599,2.33102600462297,-0.0608780938527332,0.951456295653578,0.999938016289969
"ENSMUST00000198931.1|ENSMUSG00000031292.14|OTTMUSG00000019591.2|OTTMUST00000136003.1|Cdkl5-205|Cdkl5|9796|protein_coding|",123.557017004377,-0.127250793777994,0.532914258475903,-0.238782865637564,0.811273957201403,0.999938016289969
"ENSMUST00000112338.1|ENSMUSG00000043518.7|OTTMUSG00000019477.3|OTTMUST00000046503.3|Rai2-202|Rai2|2165|protein_coding|",79.6717888973129,-0.478297787751736,0.500223432935419,-0.956168296524977,0.338987214392015,0.999938016289969
"ENSMUST00000061514.7|ENSMUSG00000043518.7|OTTMUSG00000019477.3|OTTMUST00000046977.1|Rai2-201|Rai2|2204|protein_coding|",33.9511237100591,0.225080078031395,1.54577440306467,0.145609914089112,0.884229341095764,0.999938016289969
"ENSMUST00000154424.7|ENSMUSG00000040855.15|OTTMUSG00000019475.3|OTTMUST00000046540.1|Reps2-203|Reps2|7146|processed_transcript|",274.304717794633,0.399688474385111,1.4833570863583,0.269448589325421,0.787584499357784,0.999938016289969
"ENSMUST00000112334.7|ENSMUSG00000040855.15|OTTMUSG00000019475.3|OTTMUST00000046501.3|Reps2-202|Reps2|7675|protein_coding|",552.551009376858,0.278219951392315,0.443373555431425,0.627506868607878,0.530327035217232,0.999938016289969
"ENSMUST00000118642.1|ENSMUSG00000059461.7|OTTMUSG00000019469.1|OTTMUST00000046495.1|Gm7331-201|Gm7331|387|processed_pseudogene|",10.2500987282512,0.911142630707164,1.56736761046255,0.581320313514885,0.561024592408344,0.999938016289969
"ENSMUST00000033720.11|ENSMUSG00000031353.13|OTTMUSG00000017256.3|OTTMUST00000041756.1|Rbbp7-201|Rbbp7|2244|protein_coding|",551.382756244142,-0.253066440303289,0.233733629448889,-1.08271300497059,0.27893582975462,0.999938016289969
"ENSMUST00000112327.7|ENSMUSG00000031353.13|OTTMUSG00000017256.3|OTTMUST00000041758.1|Rbbp7-203|Rbbp7|1862|protein_coding|",484.571240509017,-0.343374286340275,0.329488518125929,-1.04214340546167,0.297345197166043,0.999938016289969
"ENSMUST00000112326.7|ENSMUSG00000031353.13|OTTMUSG00000017256.3|OTTMUST00000041757.1|Rbbp7-202|Rbbp7|1430|protein_coding|",306.966740285807,-0.279872203383049,0.333188404622558,-0.839981822597018,0.400918578443555,0.999938016289969
"ENSMUST00000131463.1|ENSMUSG00000038344.14|OTTMUSG00000019481.2|OTTMUST00000046547.1|Txlng-205|Txlng|5399|retained_intron|",23.0171087390657,-0.0555044467900416,1.53883266575935,-0.0360691893440228,0.971227189676209,0.999938016289969
"ENSMUST00000041370.10|ENSMUSG00000038344.14|OTTMUSG00000019481.2|OTTMUST00000046507.2|Txlng-201|Txlng|3862|protein_coding|",256.057813187151,-0.0374146144870004,0.475175847165396,-0.0787384601094369,0.937240653685465,0.999938016289969
"ENSMUST00000112316.8|ENSMUSG00000038344.14|OTTMUSG00000019481.2|OTTMUST00000046543.1|Txlng-204|Txlng|3715|protein_coding|",81.7181842958943,-0.849230789869212,1.06371891233536,-0.798360149491704,0.424661521903147,0.999938016289969
"ENSMUST00000112314.7|ENSMUSG00000038344.14|OTTMUSG00000019481.2|OTTMUST00000046545.1|Txlng-202|Txlng|3348|protein_coding|",15.3725047950463,-0.204466661549775,1.53104628573018,-0.133547015172217,0.893760784502745,0.999938016289969
"ENSMUST00000033723.3|ENSMUSG00000031357.3|OTTMUSG00000019495.1|OTTMUST00000046551.1|Syap1-201|Syap1|2087|protein_coding|",1252.78083901921,0.0753977854264183,0.121384802154121,0.621146832951018,0.53450301744323,0.999938016289969
"ENSMUST00000134629.1|ENSMUSG00000031357.3|OTTMUSG00000019495.1|OTTMUST00000046552.1|Syap1-202|Syap1|720|retained_intron|",11.885408344747,-1.56322781809573,1.78535861981698,-0.875581970336005,0.381257330455962,0.999938016289969
"ENSMUST00000101095.8|ENSMUSG00000031360.14|OTTMUSG00000019496.3|OTTMUST00000046555.2|Ctps2-202|Ctps2|1665|protein_coding|",101.970789609523,0.0628847084726502,0.409745258145255,0.153472693637268,0.878025522504856,0.999938016289969
"ENSMUST00000112303.7|ENSMUSG00000031360.14|OTTMUSG00000019496.3|OTTMUST00000046554.1|Ctps2-206|Ctps2|3289|protein_coding|",35.0971815956401,-0.856462063722824,2.28669353629265,-0.374541690930469,0.708001345058611,0.999938016289969
"ENSMUST00000112300.1|ENSMUSG00000031360.14|OTTMUSG00000019496.3|OTTMUST00000046652.2|Ctps2-203|Ctps2|741|protein_coding|",65.7410542419221,-0.280251581316455,0.623023051041788,-0.44982538101573,0.652836355226204,0.999938016289969
"ENSMUST00000033734.13|ENSMUSG00000031367.15|OTTMUSG00000019515.1|OTTMUST00000046604.1|Ap1s2-201|Ap1s2|1785|protein_coding|",42.2613854418857,-0.588424954487201,0.764525478993793,-0.76966035881713,0.441501390615358,0.999938016289969
"ENSMUST00000112294.8|ENSMUSG00000031367.15|OTTMUSG00000019515.1|OTTMUST00000046605.1|Ap1s2-203|Ap1s2|3199|protein_coding|",27.8893140508224,-0.617167625843479,1.21184491129572,-0.509279380629323,0.610556408759876,0.999938016289969
"ENSMUST00000112289.8|ENSMUSG00000031370.12|OTTMUSG00000019507.3|OTTMUST00000046577.1|Zrsr2-202|Zrsr2|2735|protein_coding|",82.9379257416261,0.0875898155754541,0.484536057363478,0.180770479811264,0.856547735034009,0.999938016289969
"ENSMUST00000090840.9|ENSMUSG00000031370.12|OTTMUSG00000019507.3|OTTMUST00000046578.1|Zrsr2-201|Zrsr2|3867|protein_coding|",85.7214036745328,-0.262125404610628,0.492335823456267,-0.532411805361776,0.594440810560199,0.999938016289969
"ENSMUST00000139166.1|ENSMUSG00000031370.12|OTTMUSG00000019507.3|OTTMUST00000046579.1|Zrsr2-206|Zrsr2|504|processed_transcript|",13.0372722834076,-2.65179099609824,2.40039926398034,-1.10472913231153,0.269276976139563,0.999938016289969
"ENSMUST00000147928.7|ENSMUSG00000031370.12|OTTMUSG00000019507.3|OTTMUST00000046580.2|Zrsr2-208|Zrsr2|460|protein_coding|",26.4929559623716,0.995994891505466,1.44565799169789,0.688956099731235,0.490850894293647,0.999938016289969
"ENSMUST00000127370.2|ENSMUSG00000031370.12|OTTMUSG00000019507.3|OTTMUST00000046581.2|Zrsr2-204|Zrsr2|382|protein_coding|",15.8631844868361,-0.922740345500834,1.75103565798872,-0.526968335162697,0.598215577849523,0.999938016289969
"ENSMUST00000033739.4|ENSMUSG00000031373.4|OTTMUSG00000019511.1|OTTMUST00000046594.1|Car5b-201|Car5b|3436|protein_coding|",82.3139404934239,0.595599394339081,0.489385072750161,1.21703629207985,0.223590407949185,0.999938016289969
